name,kind,locality,start,end,total_lines,proof_start,proof_end,proof_lines,internal_callers_count,internal_callers,deps_count,deps,external_token_count,external_token_uses,external_qualified_count,external_qualified_uses,globally_unique,global_declarations,repository_root_candidate,repository_closure,tactics,semantic_role,canonical_owner,reachability_assessment,recommended_action,audit_note
dot_product,Fixpoint,,294,298,5,,,0,32,dot_product;dot_product_nil_left;dot_product_nil_right;dot_product_commutative;dot_product_null_left;dot_product_null_right;dot_product_eq_compat_left;dot_product_eq_compat_right;dot_product_proper;dot_product_repeat_zero_right;dot_product_repeat_zero_left;dot_product_app;satisfies_constraint;dot_product_mult_left;dot_product_mult_right;add_vector_dot_product_distr_left;add_vector_dot_product_distr_right;affine_product;matrix_product_pure;affine_product_eq_add_vector;dot_product_zip_with;dot_product_aBp_assoc;dot_product_app_left;dot_product_app_right;dot_product_resize_left;dot_product_resize_right;dot_product_assign_right;dot_product_assign_left;dot_product_assign_right_zero;dot_product_assign_left_zero;dot_product_nrlength_right;dot_product_nrlength_left,1,dot_product,183,lib/VplInterface.v:165;lib/VplInterface.v:190;lib/VplInterface.v:491;lib/VplInterface.v:511;lib/VplInterface.v:512;lib/VplInterface.v:513;lib/VplInterface.v:574;lib/VplInterface.v:632;lib/Heuristics.v:61;lib/Heuristics.v:75;lib/Heuristics.v:99;lib/Heuristics.v:113;src/TilingRelation.v:780;src/TilingRelation.v:780;src/TilingRelation.v:812;src/TilingRelation.v:813;src/TilingRelation.v:814;src/TilingRelation.v:815;src/TilingRelation.v:840;src/TilingRelation.v:841;src/TilingRelation.v:842;src/TilingRelation.v:843;src/TilingRelation.v:849;src/TilingRelation.v:850;src/TilingRelation.v:891;src/TilingRelation.v:893;src/TilingRelation.v:895;src/TilingRelation.v:906;src/TilingRelation.v:908;src/TilingRelation.v:910;src/TilingRelation.v:992;src/TilingRelation.v:996;src/TilingRelation.v:998;src/TilingRelation.v:1000;src/TilingRelation.v:1010;src/TilingRelation.v:1012;src/TilingRelation.v:1014;src/Extractor.v:162;src/Extractor.v:263;src/Extractor.v:263;src/Extractor.v:375;src/Extractor.v:376;src/Extractor.v:411;src/Extractor.v:537;src/Extractor.v:538;src/Extractor.v:563;src/Extractor.v:563;src/Extractor.v:578;src/Extractor.v:578;src/Extractor.v:593;...+133,45,src/TilingRelation.v:780;src/TilingRelation.v:780;src/TilingRelation.v:812;src/TilingRelation.v:813;src/TilingRelation.v:814;src/TilingRelation.v:815;src/TilingRelation.v:840;src/TilingRelation.v:841;src/TilingRelation.v:842;src/TilingRelation.v:843;src/TilingRelation.v:849;src/TilingRelation.v:850;src/TilingRelation.v:891;src/TilingRelation.v:893;src/TilingRelation.v:895;src/TilingRelation.v:906;src/TilingRelation.v:908;src/TilingRelation.v:910;src/TilingRelation.v:992;src/TilingRelation.v:996;src/TilingRelation.v:998;src/TilingRelation.v:1000;src/TilingRelation.v:1010;src/TilingRelation.v:1012;src/TilingRelation.v:1014;src/TilingBandMixedSecondValidator.v:172;src/TilingBandScheduleValidator.v:3951;src/TilingBandScheduleValidator.v:6224;src/TilingBandScheduleValidator.v:6233;src/TilingBandScheduleValidator.v:6295;src/TilingBandScheduleValidator.v:6297;src/TilingBandScheduleValidator.v:9077;src/TilingBandScheduleValidator.v:9078;src/TilingBandScheduleValidator.v:14402;src/TilingBandScheduleValidator.v:16949;src/TilingBandScheduleValidator.v:16960;src/TilingBandScheduleValidator.v:16971;src/TilingBandScheduleValidator.v:16992;src/TilingBandPhaseScalarValidator.v:498;src/PolyLang.v:7064;src/PolyLang.v:7065;src/PolyLang.v:7066;src/PolyLang.v:7072;src/PolyLang.v:7185;src/PolyLang.v:7186,False,lib/Linalg.v:294;src/TilingWitness.v:14,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",dot product,Linalg,explicit qualified external use; unqualified count may include same-name modules,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_nil_left,Lemma,,300,303,4,301,303,3,2,dot_product_nil_right;dot_product_mult_left,1,dot_product,2,src/PolyBase.v:386;src/TilingBandScheduleValidator.v:6236,0,,True,lib/Linalg.v:300,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",dot product,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_nil_right,Lemma,,304,309,6,305,307,3,4,dot_product_nil_right;dot_product_mult_left;dot_product_aBp_assoc;dot_product_resize_left,3,dot_product;dot_product_nil_left;dot_product_nil_right,2,lib/VplInterface.v:581;polygen/Loop.v:481,0,,True,lib/Linalg.v:304,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 1, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",dot product,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_commutative,Lemma,,311,316,6,312,316,5,9,dot_product_null_right;dot_product_eq_compat_right;dot_product_repeat_zero_left;dot_product_mult_right;add_vector_dot_product_distr_right;dot_product_app_right;dot_product_resize_right;dot_product_assign_left;dot_product_nrlength_left,1,dot_product,58,lib/VplInterface.v:206;lib/VplInterface.v:257;lib/VplInterface.v:679;lib/VplInterface.v:689;src/TilingRelation.v:768;src/TilingRelation.v:774;src/TilingRelation.v:804;src/TilingRelation.v:832;src/Extractor.v:262;src/Extractor.v:598;src/Extractor.v:601;src/Extractor.v:633;src/Extractor.v:638;src/Extractor.v:1362;src/Extractor.v:1364;src/ISSRefinement.v:201;src/ISSRefinement.v:207;src/PolyBase.v:443;src/PolyBase.v:463;src/PolyBase.v:486;src/PolyBase.v:498;src/PolyBase.v:526;src/PolyBase.v:532;src/PolyBase.v:540;src/PolyBase.v:776;src/PolyBase.v:799;src/PolyBase.v:1044;src/PolyBase.v:1046;src/PolyBase.v:1073;src/PolyBase.v:1075;src/PolyBase.v:1085;src/PolyBase.v:1086;src/PolyBase.v:1098;src/PolyBase.v:1100;src/PolyBase.v:1370;src/PolyBase.v:1371;src/PolyBase.v:1381;src/PolyBase.v:1382;src/PolyBase.v:1680;src/PolyBase.v:1696;src/PolyBase.v:1725;src/PolyBase.v:1739;src/PolyBase.v:1797;src/PolyBase.v:1812;src/PolyBase.v:1841;src/PolyBase.v:1857;src/PrepareCodegen.v:205;src/PrepareCodegen.v:208;src/PolyLang.v:7068;src/PolyLang.v:7069;...+8,0,,True,lib/Linalg.v:311,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 2, ""destruct"": 2, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 1, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",dot product,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_null_left,Lemma,,318,325,8,320,325,6,2,dot_product_null_right;dot_product_eq_compat_left,2,is_null;dot_product,1,src/CInstr.v:603,0,,True,lib/Linalg.v:318,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 3, ""destruct"": 2, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 1, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",dot product,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_null_right,Lemma,,327,331,5,329,331,3,1,dot_product_repeat_zero_right,4,is_null;dot_product;dot_product_commutative;dot_product_null_left,0,,0,,True,lib/Linalg.v:327,False,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",dot product,Linalg,internal dependency of an externally referenced declaration,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_eq_compat_left,Lemma,,333,343,11,335,343,9,2,dot_product_eq_compat_right;dot_product_proper,4,is_eq;is_eq_veq;dot_product;dot_product_null_left,2,src/PrepareCodegen.v:333;syntax/SInstr.v:568,0,,True,lib/Linalg.v:333,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 5, ""destruct"": 5, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 2, ""rewrite"": 3, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",dot product,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_eq_compat_right,Lemma,,345,350,6,347,350,4,1,dot_product_proper,4,is_eq;dot_product;dot_product_commutative;dot_product_eq_compat_left,0,,0,,True,lib/Linalg.v:345,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 1, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",dot product,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_proper,Instance,,352,357,6,353,357,5,0,,5,veq;is_eq_veq;dot_product;dot_product_eq_compat_left;dot_product_eq_compat_right,0,,0,,True,lib/Linalg.v:352,False,False,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",dot product,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_repeat_zero_right,Lemma,,359,363,5,361,363,3,1,dot_product_repeat_zero_left,3,repeat_zero_is_null;dot_product;dot_product_null_right,23,src/PolyBase.v:444;src/PolyBase.v:464;src/PolyBase.v:487;src/PolyBase.v:490;src/PolyBase.v:499;src/PolyBase.v:502;src/PolyBase.v:530;src/PolyBase.v:541;src/PolyBase.v:544;src/PolyBase.v:777;src/PolyBase.v:800;src/PolyBase.v:1678;src/PolyBase.v:1694;src/PolyBase.v:1720;src/PolyBase.v:1735;src/PolyBase.v:1795;src/PolyBase.v:1809;src/PolyBase.v:1837;src/PolyBase.v:1852;src/PolyBase.v:2052;src/PolyBase.v:2057;src/PolyBase.v:2412;src/PolyBase.v:2451,0,,True,lib/Linalg.v:359,True,True,"{""apply"": 2, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",dot product,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_repeat_zero_left,Lemma,,365,370,6,367,369,3,2,dot_product_repeat_zero_left;dot_product_aBp_assoc,4,dot_product;dot_product_commutative;dot_product_repeat_zero_right;dot_product_repeat_zero_left,10,src/Extractor.v:413;src/Extractor.v:422;src/Extractor.v:432;src/Extractor.v:455;src/PolyBase.v:527;src/TilingBandScheduleValidator.v:1600;src/TilingBandScheduleValidator.v:4490;src/TilingBandScheduleValidator.v:15746;src/AffineValidator.v:498;src/ParallelValidator.v:523,1,src/Extractor.v:413,False,lib/Linalg.v:365;src/Extractor.v:409,True,True,"{""apply"": 1, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",dot product,Linalg,explicit qualified external use; unqualified count may include same-name modules,retain in current owner,No duplicate or ownership mismatch identified in this audit.
dot_product_app,Lemma,,372,380,9,374,378,5,2,dot_product_app_left;dot_product_assign_right,1,dot_product,32,src/TilingRelation.v:805;src/TilingRelation.v:833;src/Extractor.v:569;src/PolyBase.v:442;src/PolyBase.v:461;src/PolyBase.v:485;src/PolyBase.v:488;src/PolyBase.v:497;src/PolyBase.v:500;src/PolyBase.v:524;src/PolyBase.v:528;src/PolyBase.v:538;src/PolyBase.v:542;src/PolyBase.v:775;src/PolyBase.v:798;src/PolyBase.v:1042;src/PolyBase.v:1067;src/PolyBase.v:1080;src/PolyBase.v:1094;src/PolyBase.v:1095;src/PolyBase.v:1365;src/PolyBase.v:1376;src/PolyBase.v:1669;src/PolyBase.v:1686;src/PolyBase.v:1713;src/PolyBase.v:1730;src/PolyBase.v:1788;src/PolyBase.v:1805;src/PolyBase.v:1828;src/PolyBase.v:1846;src/PolyLang.v:7038;src/PolyLang.v:7058,0,,True,lib/Linalg.v:372,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 1, ""destruct"": 2, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 3, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",dot product,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
constraint,Definition,,382,382,1,,,0,6,polyhedron;empty_constraint;null_constraint;mult_constraint;constraint_entails;is_redundant,0,,10,src/StrengthenDomain.v:27;src/StrengthenDomain.v:36;src/StrengthenDomain.v:44;src/TilingRelation.v:186;src/TilingRelation.v:214;src/TilingRelation.v:219;src/ISSRefinement.v:141;src/PolyBase.v:128;src/PolyBase.v:2032;src/PolyBase.v:2128,0,,True,lib/Linalg.v:382,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",constraint/polyhedron semantics,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
satisfies_constraint,Definition,,384,388,5,,,0,18,satisfies_constraint;satisfies_constraint_proper;in_poly;empty_constraint_empty;null_constraint_trivial;mult_constraint_eq;mult_constraint_zero;mult_constraint_pos_satisfy;mult_constraint_cst_eq;neg_constraint_correct;add_constraint_satisfy;combine_constraints_satisfy;constraint_entails_correct;is_redundant_correct;is_empty_correct;satisfies_constraint_nrlength;in_poly_nrlength;resize_poly_in,2,dot_product;satisfies_constraint,178,lib/VplInterface.v:201;lib/VplInterface.v:205;lib/VplInterface.v:252;lib/VplInterface.v:256;lib/VplInterface.v:524;lib/VplInterface.v:527;lib/VplInterface.v:529;lib/VplInterface.v:530;lib/VplInterface.v:536;lib/VplInterface.v:539;lib/VplInterface.v:541;lib/VplInterface.v:707;lib/VplInterface.v:714;lib/Heuristics.v:61;lib/Heuristics.v:64;lib/Heuristics.v:75;lib/Heuristics.v:100;lib/Heuristics.v:100;lib/Heuristics.v:107;lib/Heuristics.v:114;lib/Heuristics.v:114;lib/Heuristics.v:129;src/StrengthenDomain.v:93;src/TilingRelation.v:759;src/TilingRelation.v:762;src/TilingRelation.v:766;src/TilingRelation.v:795;src/TilingRelation.v:801;src/TilingRelation.v:822;src/TilingRelation.v:829;src/TilingRelation.v:942;src/TilingRelation.v:1046;src/TilingRelation.v:1062;src/TilingRelation.v:1081;src/TilingRelation.v:1150;src/TilingRelation.v:1163;src/TilingRelation.v:1186;src/TilingRelation.v:1194;src/Extractor.v:329;src/Extractor.v:330;src/Extractor.v:334;src/Extractor.v:342;src/Extractor.v:343;src/Extractor.v:475;src/Extractor.v:476;src/Extractor.v:510;src/Extractor.v:511;src/Extractor.v:515;src/Extractor.v:524;src/Extractor.v:525;...+128,0,,True,lib/Linalg.v:384,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",constraint/polyhedron semantics,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
ceq,Definition,,389,391,3,,,0,4,ceq;satisfies_constraint_proper;mult_constraint_proper;add_constraint_proper,2,veq;ceq,0,,0,,True,lib/Linalg.v:389,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",constraint/polyhedron semantics,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
satisfies_constraint_proper,Instance,,393,397,5,394,397,4,0,,3,veq;satisfies_constraint;ceq,0,,0,,True,lib/Linalg.v:393,False,False,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}",constraint/polyhedron semantics,Linalg,no current repository token caller or root-closure path; external clients not ruled out,retain in current owner,No duplicate or ownership mismatch identified in this audit.
polyhedron,Definition,,399,399,1,,,0,7,empty_poly;is_redundant;is_empty;poly_nrl;absent_var;resize_poly;all_disjoint_map_filter,1,constraint,73,lib/Heuristics.v:41;src/PolyBase.v:23;src/PolyBase.v:468;src/PolyBase.v:508;src/PolyBase.v:552;src/PolyBase.v:670;src/PolyBase.v:810;src/PolyBase.v:811;src/PolyBase.v:923;src/PolyBase.v:924;src/PolyBase.v:1051;src/PolyBase.v:1118;src/PolyBase.v:1119;src/PolyBase.v:1390;src/PolyBase.v:1391;src/PolyBase.v:1632;src/PolyBase.v:1632;src/PolyBase.v:1751;src/PolyBase.v:1751;src/PolyBase.v:1870;src/PolyBase.v:1870;src/PolyBase.v:1983;src/PolyBase.v:1984;src/PolyBase.v:2209;src/PolyBase.v:2252;src/PolyBase.v:2260;src/TilingBandScheduleValidator.v:8985;src/TilingBandScheduleValidator.v:8985;src/TilingBandScheduleValidator.v:14407;src/TilingBandScheduleValidator.v:14407;src/TilingBandScheduleValidator.v:21705;src/TilingBandScheduleValidator.v:21790;src/TilingBandScheduleValidator.v:21790;src/AffineValidator.v:453;src/AffineValidator.v:459;src/AffineValidator.v:459;src/AffineValidator.v:541;src/AffineValidator.v:541;src/AffineValidator.v:596;src/AffineValidator.v:2225;src/AffineValidator.v:5042;src/AffineValidator.v:5089;src/AffineValidator.v:5090;src/AffineValidator.v:5150;src/AffineValidator.v:5151;src/AffineValidator.v:5239;polygen/PolyLoop.v:44;polygen/PolyLoop.v:48;polygen/PolyTest.v:87;polygen/ASTGen.v:668;...+23,0,,True,lib/Linalg.v:399,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",constraint/polyhedron semantics,Linalg,explicit external token use; declaration name is repository-unique,retain in current owner,No duplicate or ownership mismatch identified in this audit.
in_poly,Definition,,401,401,1,,,0,13,in_poly_proper;in_poly_app;empty_poly;same_polyhedron;is_empty_correct;expand_poly_eq;in_poly_nrlength;resize_poly_in;all_disjoint;all_disjoint_cons;all_disjoint_cons_rev;all_disjoint_app;all_disjoint_flatten,1,satisfies_constraint,402,lib/VplInterface.v:266;lib/VplInterface.v:275;lib/VplInterface.v:728;lib/VplInterface.v:732;lib/VplInterface.v:738;lib/Heuristics.v:64;src/StrengthenDomain.v:94;src/StrengthenDomain.v:95;src/StrengthenDomain.v:100;src/StrengthenDomain.v:115;src/StrengthenDomain.v:116;src/StrengthenDomain.v:121;src/StrengthenDomain.v:130;src/StrengthenDomain.v:130;src/StrengthenDomain.v:137;src/StrengthenDomain.v:145;src/StrengthenDomain.v:146;src/TilingRelation.v:1122;src/TilingRelation.v:1220;src/TilingRelation.v:1248;src/TilingRelation.v:1267;src/TilingRelation.v:1287;src/TilingRelation.v:1334;src/TilingRelation.v:1356;src/TilingRelation.v:1359;src/TilingRelation.v:1373;src/TilingRelation.v:1374;src/TilingRelation.v:1375;src/TilingRelation.v:1397;src/TilingRelation.v:1398;src/TilingRelation.v:1446;src/TilingRelation.v:1447;src/TilingRelation.v:1473;src/TilingRelation.v:1474;src/TilingRelation.v:1497;src/TilingRelation.v:1507;src/TilingRelation.v:1537;src/TilingRelation.v:1539;src/TilingRelation.v:1578;src/TilingRelation.v:1580;src/TilingRelation.v:1594;src/TilingRelation.v:1624;src/TilingRelation.v:1652;src/TilingRelation.v:1654;src/TilingRelation.v:1783;src/TilingRelation.v:1785;src/TilingRelation.v:2201;src/TilingRelation.v:2819;src/TilingRelation.v:2958;src/TilingRelation.v:4574;...+352,0,,True,lib/Linalg.v:401,True,True,"{""apply"": 0, ""assert"": 0, ""auto"": 0, ""destruct"": 0, ""eapply"": 0, ""eauto"": 0, ""firstorder"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""ring"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}",constraint/polyhedron semantics,Linalg,explicit external token use; declaration name is repository-unique,retain and extend nearby API,Canonical owner for in_poly_map_iff and prefix/app lifting of atomic constraint equivalences.
